KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
dutch_220_title;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Wasees;Îóàññàèñ;Wasees;x
dutch_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
english_220_title;Washington;Washington;Washington;Washington;Washington;Washington;Washington;Washington;Washington;Washington;Washington;Âıñ÷åğ;Washington;x
english_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
french_220_title;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Ouassais;Îóàññèêè;Ouassais;x
french_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
german_220_title;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Wäscher;Âàñàÿâà;Wäscher;x
german_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
greek_220_title;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ouassiki;Ãóàññåñå;Ouassiki;x
greek_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
indian_220_title;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Vasayava;Àââàññà;Vasayava;x
indian_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
italian_220_title;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Guassese;Âàøèñêèû;Guassese;x
italian_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
nordic_220_title;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Avvassa;Şàññéç;Avvassa;x
nordic_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, àáîğèãåíû íàçûâàşò Öîíîû. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
slavic_220_title;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Vashiskiy;Äæàäèä àëü-Ìåêêà;Vashiskiy;x
slavic_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, æèòåëè êîòîğîãî íàçûâàşò Ìàíõıòòåí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
spanish_220_title;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Juasséz;Ñèíü Şàíü;Juasséz;x
spanish_220_desc;We are in charge of the city the natives call Conoy. It has come time that the city gets renamed.;Nous sommes en charge de la ville que les indigènes appellent Conoy. C'est l'heure que la ville soit renommée;Wir sind verantwortlich für die Stadt, die die Eingeborenen Conoy nennen. Es ist Zeit, dass die Stadt umbenannt wird.;Jesteœmy odpowiedzialni za miasto, które tubylcy nazywaj¹ Conoy. Nadszed³ czas, aby miasto zosta³o przemianowane.;Estamos a cargo de la ciudad que los nativos llaman Conoy. Ha llegado el momento de que la ciudad se renombre.;Siamo i possessori della città che i nativi chiamano Conoy. È giunto il momento che la città venga rinominata.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Máme na starosti mìsto, které domorodci nazıvají Conoy. Pøichází èas, aby bylo mìsto pøejmenováno.;Vezessük meg a várost a bennszülöttek hívják Conoy. Eljött az ideje, hogy a város átnevezzen.;Wij zijn verantwoordelijk voor de stad, de inboorlingen roepen Conoy. Het is tijd dat de stad hernoemd wordt.;Nós somos responsáveis pela cidade que os nativos chamam de Conoy. Chegou o momento em que a cidade é renomeada.;Ìû îòâå÷àåì çà ãîğîä, æèòåëè êîòîğîãî íàçûâàşò Ìàíõıòòåí. Ïğèøëî âğåìÿ, êîãäà ãîğîä ïåğåèìåíîâàí.;Me olemme vastuussa kaupungin alkuperäiskansojen kutsumisesta Conoyan. On tullut aika, että kaupunki nimetään uudelleen.;x
